aco_id,aco_name,participant_org,service_area,agreement_period,initial_start_date,current_start_date,basic_track,basic_track_level,enhanced_track,high_revenue_aco,low_revenue_aco,public_website,source_id
A5403,Main Street Rural Health Sycamore ACO LLC,"HUNTSVILLE FAMILY MEDICINE, LLP","AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,JARED MATASKA MD PA,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,JILL M LAUREANO SURBER DO PC,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,JOHNATHAN LEWIS MD PLLC,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,KAREN R BANKS LINDNER DO PLLC,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,LEAHY FAMILY CARE INC,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,LOCKNEY GENERAL HOSPITAL DISTRICT,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,MANSFIELD CLINIC INC,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,"MATAGORDA FAMILY PRACTICE, PLLC","AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,MCBROOM CLINIC PA,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,"MEDICAL LEADERS AND ASSOCIATES, PLLC","AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,MICHAEL A MITCHELL DO PLLC,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,MICHAEL HORD,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,"MIZELL MEMORIAL HOSPITAL, INC.","AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,NANCY GIRARD,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,NORTH COUNTRY FAMILY MEDICINE PLLC,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,"NORTHWAY MEDICAL ASSOCIATES, PLLC","AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,PALMETTO MEDICAL CARE LLC,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,PAUL KAUFFMAN,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,PEDIATRIC ASSOCIATES,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,PLEASANTON FAMILY MEDICINE PLLC,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,PORT CITY FAMILY MEDICINE PC INC,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,"R. SHANE ROBERTS, M.D., INC.","AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,ROBERT STUCKERT,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,RURAL ALLIANCE FOR BETTER FAMILY HEALTH,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,"SALYERSVILLE MEDICAL CENTER, LLC","AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,SAMUEL K GOOLDY MD PC,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,SCHAFER MEDICAL PLLC,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,"SCHMITZ FAMILY PRACTICE AND RURAL HEALTH, PLLC","AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,SPORTS AND FAMILY MEDICINE OF BOERNE PA,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,STEVEN KENT JONES MD PA,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,SWEENY MEDICAL CLINIC,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,THOMAS W. CONWAY,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,VYAS AND VYAS MD PC,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,W PATRICK MARTIN MD PA,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,WALTER LAWRENCE MD PC,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,WEST TENNESSEE HEALTHCARE HENRY COUNTY,"AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5403,Main Street Rural Health Sycamore ACO LLC,"WOODWARD FAMILY MEDICINE, PLLC","AL, AR, IA, KY, MO, MT, NY, OH, TN, TX",2,01/01/2024,01/01/2025,0,N/A,1,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5403_MSRHSycamore_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5404,Main Street Rural Health Willow ACO LLC,BRIAN D DIETERLE MD PC,"AL, KY, MO, OK, TN, TX, WV",2,01/01/2024,01/01/2026,1,E,0,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5404_MSRHWillow_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5404,Main Street Rural Health Willow ACO LLC,DIABETES & GERIATRICS SPECIALIST LLC,"AL, KY, MO, OK, TN, TX, WV",2,01/01/2024,01/01/2026,1,E,0,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5404_MSRHWillow_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5404,Main Street Rural Health Willow ACO LLC,FAMILY CLINIC AT THE LAKE PLLC,"AL, KY, MO, OK, TN, TX, WV",2,01/01/2024,01/01/2026,1,E,0,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5404_MSRHWillow_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5404,Main Street Rural Health Willow ACO LLC,GONZALES HEALTHCARE SYSTEMS,"AL, KY, MO, OK, TN, TX, WV",2,01/01/2024,01/01/2026,1,E,0,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5404_MSRHWillow_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5404,Main Street Rural Health Willow ACO LLC,HAPPI HEALTH,"AL, KY, MO, OK, TN, TX, WV",2,01/01/2024,01/01/2026,1,E,0,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5404_MSRHWillow_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5404,Main Street Rural Health Willow ACO LLC,"KENAN KIRKENDALL, D.O., PC","AL, KY, MO, OK, TN, TX, WV",2,01/01/2024,01/01/2026,1,E,0,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5404_MSRHWillow_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5404,Main Street Rural Health Willow ACO LLC,KUTTAWA CLINIC PLLC,"AL, KY, MO, OK, TN, TX, WV",2,01/01/2024,01/01/2026,1,E,0,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5404_MSRHWillow_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5404,Main Street Rural Health Willow ACO LLC,MD Integrative Health PLLC,"AL, KY, MO, OK, TN, TX, WV",2,01/01/2024,01/01/2026,1,E,0,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5404_MSRHWillow_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5404,Main Street Rural Health Willow ACO LLC,MEMORIAL MEDICAL CENTER,"AL, KY, MO, OK, TN, TX, WV",2,01/01/2024,01/01/2026,1,E,0,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5404_MSRHWillow_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5404,Main Street Rural Health Willow ACO LLC,"NORTH ALABAMA PRIMARY CARE,PC","AL, KY, MO, OK, TN, TX, WV",2,01/01/2024,01/01/2026,1,E,0,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5404_MSRHWillow_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5404,Main Street Rural Health Willow ACO LLC,PENDLETON COMMUNITY CARE INC,"AL, KY, MO, OK, TN, TX, WV",2,01/01/2024,01/01/2026,1,E,0,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5404_MSRHWillow_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5404,Main Street Rural Health Willow ACO LLC,"PRICARE, PA","AL, KY, MO, OK, TN, TX, WV",2,01/01/2024,01/01/2026,1,E,0,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5404_MSRHWillow_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5404,Main Street Rural Health Willow ACO LLC,QUALITY OF LIFE HEALTH SERVICES INC,"AL, KY, MO, OK, TN, TX, WV",2,01/01/2024,01/01/2026,1,E,0,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5404_MSRHWillow_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5404,Main Street Rural Health Willow ACO LLC,SELMA DOCTORS CLINIC PC,"AL, KY, MO, OK, TN, TX, WV",2,01/01/2024,01/01/2026,1,E,0,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5404_MSRHWillow_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5404,Main Street Rural Health Willow ACO LLC,"SELMA MEDICAL ASSOCIATES, P.C.","AL, KY, MO, OK, TN, TX, WV",2,01/01/2024,01/01/2026,1,E,0,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5404_MSRHWillow_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5404,Main Street Rural Health Willow ACO LLC,SOUTHEAST FAMILY PRACTICE PSC,"AL, KY, MO, OK, TN, TX, WV",2,01/01/2024,01/01/2026,1,E,0,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5404_MSRHWillow_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5404,Main Street Rural Health Willow ACO LLC,ST GEORGE MEDICAL CLINIC INC,"AL, KY, MO, OK, TN, TX, WV",2,01/01/2024,01/01/2026,1,E,0,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5404_MSRHWillow_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A5404,Main Street Rural Health Willow ACO LLC,TAYLOR AND CLIFTON FAMILY HEALTHCARE,"AL, KY, MO, OK, TN, TX, WV",2,01/01/2024,01/01/2026,1,E,0,0,1,https://mainstreetruralhealth.com/wp-content/uploads/2025/01/A5404_MSRHWillow_Public_Reporting_01222025.pdf,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,Allergy & Asthma Associates of Maine,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,Ankle and Foot Associates PC,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,Belfast Bay Radiology PA,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,BLANCHE B BELLIVEAU FNP- BC LLC,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,BOOTHBAY REGION HEALTH CARE INC,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,CAMDEN DERMATOLOGY & MOHS SURGERY LLC,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,Chest Medicine Associates Pa,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,Cindy Asbjornsen DO LLC,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,Coastal Maine Internal Medicine PC,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,COASTAL ORTHOPEDICS & SPORTS MEDICINE PA,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,Coastal Women's Healthcare,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,DAVID D KELLER DO PC,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,"Dermatology Associates, LLC","ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,"ELIZABETH B. PIERCE, DO PA","ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,Eric Muca DPM LLC,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,ERICA KRAMER FNP LLC,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,ERICA S BURKHART DNP APRN FNP LLC,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,Eyecare Medical Group,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,Falmouth Osteopathy & Acupuncture,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,Foot and Ankle Associates of Maine PA,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,Fore River Urology LLC,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,"FRANKLIN IMAGING, PLLC","ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,Healthcalls LLC,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,HOSPITAL OSTEOPATHIC MANIPULATIVE MEDICINE PC,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,IANNETTA MANIPULATION LLC,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,INTEGRATIVE THERAPIES FOR CANCER & CHRONIC DISEASE INC,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,Jo Johnson,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,"Judy Welch, MD, PA","ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,JULIA HARRE,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,Just for Women Gynecology PA,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,"Karen L. Roberts, D.O. Professional Corporation","ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,Kennebunk Family Practice LLC,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,LAKE REGION FOOT AND ANKLE LLC,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,"Leslie R. Gass, D.O., Inc.","ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,Lifespan Family Healthcare Llc,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,"Lyndon W Morgan, MD, LLC","ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,MAINE CENTER FOR CANCER MEDICINE & BLOOD DISORDERS PA,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
A1290,MaineHealth Accountable Care Organization,MAINE EYE CENTER PA,"ME, NH",4,07/01/2012,01/01/2025,1,B,0,1,0,https://www.mainehealth.org/mainehealth-aco/public-reporting,cms_mssp_aco_py2026
