NPI,Entity Type Code,Replacement NPI,Provider Organization Name (Legal Business Name),Provider Last Name (Legal Name),Provider First Name,Provider Middle Name,Provider Name Prefix Text,Provider Name Suffix Text,Provider Credential Text,Provider First Line Business Mailing Address,Provider Business Mailing Address City Name,Provider Business Mailing Address State Name,Provider Business Mailing Address Postal Code,Provider First Line Business Practice Location Address,Provider Second Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Provider Business Practice Location Address Telephone Number,Authorized Official Last Name,Authorized Official First Name,Authorized Official Title or Position,Authorized Official Telephone Number,Provider Enumeration Date,Last Update Date,NPI Deactivation Date,NPI Reactivation Date,Is Sole Proprietor,Healthcare Provider Taxonomy Code_1,Provider License Number_1,Provider License Number State Code_1,Healthcare Provider Primary Taxonomy Switch_1,Healthcare Provider Taxonomy Code_2,Provider License Number_2,Provider License Number State Code_2,Healthcare Provider Primary Taxonomy Switch_2
1000014773,1,,,WILLIAMS,DAVID,,,,MD,9838 HURON ST,PHOENIX,AZ,850041234,9838 HURON ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,AZ53976,AZ,Y,207R00000X,,AZ,N
1000014849,1,,,WILLIAMS,DAVID,,,,PA,9838 HURON ST,PHOENIX,AZ,850041234,9838 HURON ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,2025-08-01,,N,207RC0000X,AZ48747,AZ,Y,,,,
1000014989,2,,JOHNSON FAMILY MEDICINE PLLC,,,,,,,,,,,5704 GASTON ST,,HOUSTON,TX,770300000,,JOHNSON,ANA,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000014914,1,,,JOHNSON,MARY,,,,DO,5704 GASTON ST,HOUSTON,TX,770301234,5704 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,TX52843,TX,Y,207R00000X,,TX,N
1000015127,2,,NGUYEN FAMILY MEDICINE PLLC,,,,,,,,,,,9279 GASTON ST,,DENVER,CO,802020000,,NGUYEN,LINH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000015051,1,,,NGUYEN,LINH,,,,MD,9279 GASTON ST,DENVER,CO,802021234,9279 GASTON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,CO67306,CO,Y,208D00000X,,CO,N
1000015267,2,,BROWN FAMILY MEDICINE PLLC,,,,,,,,,,,2463 MAIN ST,,CHICAGO,IL,606110000,,BROWN,JAMES,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000015192,1,,,BROWN,MARY,,,,DO,2463 MAIN ST,CHICAGO,IL,606111234,2463 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,2024-03-01,2025-06-01,Y,207RG0100X,IL13526,IL,Y,,,,
1000015408,2,,JOHNSON FAMILY MEDICINE PLLC,,,,,,,,,,,2034 HURON ST,,DENVER,CO,802020000,,JOHNSON,JAMES,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000015333,1,,,JOHNSON,JAMES,,,,DO,2034 HURON ST,DENVER,CO,802021234,2034 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,2025-08-01,,Y,207R00000X,CO18890,CO,Y,,,,
1000015473,1,,,BROWN,SARAH,,,,PA,7453 FANNIN ST,CHICAGO,IL,606111234,7453 FANNIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,2024-03-01,2025-06-01,Y,207RG0100X,IL42319,IL,Y,,,,
1000015614,2,,JOHNSON FAMILY MEDICINE PLLC,,,,,,,,,,,9651 MAIN ST,,HOUSTON,TX,770300000,,JOHNSON,JAMES,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000015549,1,,,JOHNSON,SARAH,,,,NP,9651 MAIN ST,HOUSTON,TX,770301234,9651 MAIN ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,2024-03-01,2025-06-01,N,207Q00000X,TX23091,TX,Y,,,,
1000015689,1,,,BROWN,RAJ,,,,MD,7867 MAIN ST,DALLAS,TX,752011234,7867 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,TX43646,TX,Y,208D00000X,,TX,N
1000015754,1,,,SMITH,LINH,,,,PA,2463 MAIN ST,CHICAGO,IL,606111234,2463 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,IL91038,IL,Y,208D00000X,,IL,N
1000015820,1,,,SMITH,JAMES,,,,NP,9838 HURON ST,PHOENIX,AZ,850041234,9838 HURON ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,AZ16306,AZ,Y,208D00000X,,AZ,N
1000015960,2,,NGUYEN FAMILY MEDICINE PLLC,,,,,,,,,,,5019 HURON ST,,DALLAS,TX,752010000,,NGUYEN,RAJ,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000015895,1,,,NGUYEN,MARY,,,,PA,5019 HURON ST,DALLAS,TX,752011234,5019 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,TX78623,TX,Y,,,,
1000016034,1,,,BROWN,ANA,,,,DO,7574 MAIN ST,DENVER,CO,802021234,7574 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,CO87667,CO,Y,208D00000X,,CO,N
1000016109,1,,,BROWN,MARY,,,,DO,9458 GASTON ST,DALLAS,TX,752011234,9458 GASTON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,TX31730,TX,Y,207R00000X,,TX,N
1000016174,1,,,WILLIAMS,JAMES,,,,NP,7204 HURON ST,DALLAS,TX,752011234,7204 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,TX22471,TX,Y,,,,
1000016240,1,,,GARCIA,JAMES,,,,NP,9074 MAIN ST,CHICAGO,IL,606111234,9074 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,IL49733,IL,Y,208D00000X,,IL,N
1000016315,1,,,GARCIA,DAVID,,,,DO,9220 GASTON ST,HOUSTON,TX,770301234,9220 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,TX26630,TX,Y,207R00000X,,TX,N
1000016380,1,,,NGUYEN,LINH,,,,NP,5019 HURON ST,DALLAS,TX,752011234,5019 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,2025-08-01,,Y,207RG0100X,TX69022,TX,Y,,,,
1000016455,1,,,NGUYEN,SARAH,,,,NP,742 MAIN ST,NEW YORK,NY,100161234,742 MAIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,NY26522,NY,Y,208D00000X,,NY,N
1000016521,1,,,GARCIA,RAJ,,,,DO,9279 GASTON ST,DENVER,CO,802021234,9279 GASTON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,CO42450,CO,Y,,,,
1000016596,1,,,PATEL,MARY,,,,NP,9838 HURON ST,PHOENIX,AZ,850041234,9838 HURON ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,AZ31574,AZ,Y,207R00000X,,AZ,N
1000016737,2,,SMITH FAMILY MEDICINE PLLC,,,,,,,,,,,742 MAIN ST,,NEW YORK,NY,100160000,,SMITH,JAMES,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000016661,1,,,SMITH,DAVID,,,,NP,742 MAIN ST,NEW YORK,NY,100161234,742 MAIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,N,207R00000X,NY45890,NY,Y,207R00000X,,NY,N
1000016877,2,,SMITH CARDIOLOGY PLLC,,,,,,,,,,,5704 GASTON ST,,HOUSTON,TX,770300000,,SMITH,ANA,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000016802,1,,,SMITH,ANA,,,,PA,5704 GASTON ST,HOUSTON,TX,770301234,5704 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,2025-08-01,,Y,363LF0000X,TX75599,TX,Y,208D00000X,,TX,N
1000017016,2,,JOHNSON FAMILY MEDICINE PLLC,,,,,,,,,,,6568 MAIN ST,,CHICAGO,IL,606110000,,JOHNSON,DAVID,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000016943,1,,,JOHNSON,SARAH,,,,PA,6568 MAIN ST,CHICAGO,IL,606111234,6568 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,IL39958,IL,Y,207R00000X,,IL,N
1000017156,2,,WILLIAMS CARDIOLOGY PLLC,,,,,,,,,,,9364 MAIN ST,,DALLAS,TX,752010000,,WILLIAMS,DAVID,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000017081,1,,,WILLIAMS,DAVID,,,,MD,9364 MAIN ST,DALLAS,TX,752011234,9364 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,TX41771,TX,Y,208D00000X,,TX,N
1000017297,2,,WILLIAMS CARDIOLOGY PLLC,,,,,,,,,,,5240 FANNIN ST,,DENVER,CO,802020000,,WILLIAMS,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000017222,1,,,WILLIAMS,LINH,,,,PA,5240 FANNIN ST,DENVER,CO,802021234,5240 FANNIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,CO95785,CO,Y,208D00000X,,CO,N
1000017362,1,,,GARCIA,MARY,,,,DO,6568 MAIN ST,CHICAGO,IL,606111234,6568 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,IL78055,IL,Y,207R00000X,,IL,N
1000017438,1,,,SMITH,ANA,,,,MD,9458 GASTON ST,DALLAS,TX,752011234,9458 GASTON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,TX78378,TX,Y,,,,
1000017503,1,,,GARCIA,MARY,,,,PA,9279 GASTON ST,DENVER,CO,802021234,9279 GASTON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,CO90478,CO,Y,207R00000X,,CO,N
1000017644,2,,WILLIAMS CARDIOLOGY PLLC,,,,,,,,,,,9458 GASTON ST,,DALLAS,TX,752010000,,WILLIAMS,LINH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000017578,1,,,WILLIAMS,JAMES,,,,MD,9458 GASTON ST,DALLAS,TX,752011234,9458 GASTON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,TX65121,TX,Y,208D00000X,,TX,N
1000017784,2,,SMITH FAMILY MEDICINE PLLC,,,,,,,,,,,9220 GASTON ST,,HOUSTON,TX,770300000,,SMITH,MARY,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000017719,1,,,SMITH,SARAH,,,,PA,9220 GASTON ST,HOUSTON,TX,770301234,9220 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,TX37788,TX,Y,,,,
1000017859,1,,,SMITH,DAVID,,,,DO,7574 MAIN ST,DENVER,CO,802021234,7574 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,CO56285,CO,Y,208D00000X,,CO,N
1000017925,1,,,WILLIAMS,SARAH,,,,DO,742 MAIN ST,NEW YORK,NY,100161234,742 MAIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,NY56497,NY,Y,208D00000X,,NY,N
1000018063,2,,BROWN CARDIOLOGY PLLC,,,,,,,,,,,7867 MAIN ST,,DALLAS,TX,752010000,,BROWN,RAJ,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000017990,1,,,BROWN,ANA,,,,DO,7867 MAIN ST,DALLAS,TX,752011234,7867 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,TX10353,TX,Y,,,,
1000018204,2,,WILLIAMS CARDIOLOGY PLLC,,,,,,,,,,,6599 MAIN ST,,DENVER,CO,802020000,,WILLIAMS,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000018139,1,,,WILLIAMS,DAVID,,,,MD,6599 MAIN ST,DENVER,CO,802021234,6599 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,CO30021,CO,Y,208D00000X,,CO,N
1000018345,2,,SMITH FAMILY MEDICINE PLLC,,,,,,,,,,,9074 MAIN ST,,CHICAGO,IL,606110000,,SMITH,MARY,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000018279,1,,,SMITH,MARY,,,,NP,9074 MAIN ST,CHICAGO,IL,606111234,9074 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,IL96154,IL,Y,208D00000X,,IL,N
1000018485,2,,WILLIAMS CARDIOLOGY PLLC,,,,,,,,,,,1050 GASTON ST,,CHICAGO,IL,606110000,,WILLIAMS,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000018410,1,,,WILLIAMS,SARAH,,,,DO,1050 GASTON ST,CHICAGO,IL,606111234,1050 GASTON ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,IL69239,IL,Y,207R00000X,,IL,N
1000018550,1,,,JOHNSON,DAVID,,,,MD,1586 HURON ST,DALLAS,TX,752011234,1586 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,TX35869,TX,Y,207R00000X,,TX,N
1000018691,2,,WILLIAMS CARDIOLOGY PLLC,,,,,,,,,,,7524 FANNIN ST,,NEW YORK,NY,100160000,,WILLIAMS,MARY,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000018626,1,,,WILLIAMS,DAVID,,,,MD,7524 FANNIN ST,NEW YORK,NY,100161234,7524 FANNIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,NY44667,NY,Y,,,,
1000018766,1,,,GARCIA,MARY,,,,PA,1586 HURON ST,DALLAS,TX,752011234,1586 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,TX75296,TX,Y,208D00000X,,TX,N
1000018832,1,,,NGUYEN,ANA,,,,PA,9364 MAIN ST,DALLAS,TX,752011234,9364 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,TX71048,TX,Y,207R00000X,,TX,N
1000018907,1,,,GARCIA,DAVID,,,,MD,9458 GASTON ST,DALLAS,TX,752011234,9458 GASTON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,TX89911,TX,Y,207R00000X,,TX,N
1000018972,1,,,WILLIAMS,ANA,,,,DO,8879 MAIN ST,DALLAS,TX,752011234,8879 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,TX37965,TX,Y,207R00000X,,TX,N
1000019046,1,,,GARCIA,RAJ,,,,NP,5240 FANNIN ST,DENVER,CO,802021234,5240 FANNIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,CO78883,CO,Y,207R00000X,,CO,N
1000019111,1,,,BROWN,RAJ,,,,MD,5019 HURON ST,DALLAS,TX,752011234,5019 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,TX48388,TX,Y,208D00000X,,TX,N
1000019186,1,,,BROWN,SARAH,,,,NP,9458 GASTON ST,DALLAS,TX,752011234,9458 GASTON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,TX95794,TX,Y,,,,
1000019327,2,,BROWN CARDIOLOGY PLLC,,,,,,,,,,,7524 FANNIN ST,,NEW YORK,NY,100160000,,BROWN,LINH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000019251,1,,,BROWN,MARY,,,,MD,7524 FANNIN ST,NEW YORK,NY,100161234,7524 FANNIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,NY62281,NY,Y,208D00000X,,NY,N
1000019392,1,,,SMITH,SARAH,,,,PA,7453 FANNIN ST,CHICAGO,IL,606111234,7453 FANNIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,2025-08-01,,Y,207Q00000X,IL75646,IL,Y,207R00000X,,IL,N
1000019467,1,,,NGUYEN,DAVID,,,,MD,5019 HURON ST,DALLAS,TX,752011234,5019 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,TX15173,TX,Y,,,,
1000019533,1,,,WILLIAMS,SARAH,,,,MD,742 MAIN ST,NEW YORK,NY,100161234,742 MAIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,N,207R00000X,NY23186,NY,Y,207R00000X,,NY,N
1000019608,1,,,SMITH,RAJ,,,,NP,5704 GASTON ST,HOUSTON,TX,770301234,5704 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,TX65284,TX,Y,208D00000X,,TX,N
1000019749,2,,PATEL CARDIOLOGY PLLC,,,,,,,,,,,8879 MAIN ST,,DALLAS,TX,752010000,,PATEL,LINH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000019673,1,,,PATEL,JAMES,,,,PA,8879 MAIN ST,DALLAS,TX,752011234,8879 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,TX25577,TX,Y,,,,
1000019814,1,,,GARCIA,LINH,,,,DO,5240 FANNIN ST,DENVER,CO,802021234,5240 FANNIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,CO64056,CO,Y,,,,
1000019954,2,,SMITH FAMILY MEDICINE PLLC,,,,,,,,,,,5019 HURON ST,,DALLAS,TX,752010000,,SMITH,DAVID,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000019889,1,,,SMITH,DAVID,,,,MD,5019 HURON ST,DALLAS,TX,752011234,5019 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,TX10626,TX,Y,207R00000X,,TX,N
1000020028,1,,,SMITH,MARY,,,,PA,742 MAIN ST,NEW YORK,NY,100161234,742 MAIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,NY46103,NY,Y,207R00000X,,NY,N
1000020168,2,,NGUYEN CARDIOLOGY PLLC,,,,,,,,,,,9838 HURON ST,,PHOENIX,AZ,850040000,,NGUYEN,ANA,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000020093,1,,,NGUYEN,DAVID,,,,DO,9838 HURON ST,PHOENIX,AZ,850041234,9838 HURON ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,AZ48422,AZ,Y,207R00000X,,AZ,N
1000020234,1,,,PATEL,JAMES,,,,MD,742 MAIN ST,NEW YORK,NY,100161234,742 MAIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,2025-08-01,,Y,207Q00000X,NY60980,NY,Y,,,,
1000020309,1,,,PATEL,RAJ,,,,NP,2463 MAIN ST,CHICAGO,IL,606111234,2463 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207R00000X,IL71577,IL,Y,208D00000X,,IL,N
1000020440,2,,JOHNSON CARDIOLOGY PLLC,,,,,,,,,,,742 MAIN ST,,NEW YORK,NY,100160000,,JOHNSON,RAJ,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000020374,1,,,JOHNSON,MARY,,,,PA,742 MAIN ST,NEW YORK,NY,100161234,742 MAIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,NY60559,NY,Y,208D00000X,,NY,N
1000020515,1,,,BROWN,DAVID,,,,NP,7867 MAIN ST,DALLAS,TX,752011234,7867 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,2024-03-01,2025-06-01,Y,207RC0000X,TX29807,TX,Y,208D00000X,,TX,N
1000020655,2,,BROWN CARDIOLOGY PLLC,,,,,,,,,,,2034 HURON ST,,DENVER,CO,802020000,,BROWN,DAVID,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000020580,1,,,BROWN,DAVID,,,,PA,2034 HURON ST,DENVER,CO,802021234,2034 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,CO69148,CO,Y,207R00000X,,CO,N
1000020796,2,,PATEL FAMILY MEDICINE PLLC,,,,,,,,,,,6568 MAIN ST,,CHICAGO,IL,606110000,,PATEL,RAJ,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000020721,1,,,PATEL,SARAH,,,,MD,6568 MAIN ST,CHICAGO,IL,606111234,6568 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,IL28437,IL,Y,207R00000X,,IL,N
1000020861,1,,,BROWN,LINH,,,,PA,7867 MAIN ST,DALLAS,TX,752011234,7867 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,TX36270,TX,Y,208D00000X,,TX,N
1000020937,1,,,BROWN,DAVID,,,,PA,7867 MAIN ST,DALLAS,TX,752011234,7867 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207R00000X,TX37077,TX,Y,208D00000X,,TX,N
1000021000,1,,,NGUYEN,LINH,,,,NP,9220 GASTON ST,HOUSTON,TX,770301234,9220 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,TX40522,TX,Y,208D00000X,,TX,N
1000021075,1,,,NGUYEN,LINH,,,,DO,9074 MAIN ST,CHICAGO,IL,606111234,9074 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,IL37878,IL,Y,,,,
1000021216,2,,SMITH FAMILY MEDICINE PLLC,,,,,,,,,,,9651 MAIN ST,,HOUSTON,TX,770300000,,SMITH,ANA,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000021141,1,,,SMITH,RAJ,,,,PA,9651 MAIN ST,HOUSTON,TX,770301234,9651 MAIN ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,TX42283,TX,Y,208D00000X,,TX,N
1000021356,2,,BROWN FAMILY MEDICINE PLLC,,,,,,,,,,,9458 GASTON ST,,DALLAS,TX,752010000,,BROWN,JAMES,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000021281,1,,,BROWN,LINH,,,,MD,9458 GASTON ST,DALLAS,TX,752011234,9458 GASTON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,TX46771,TX,Y,207R00000X,,TX,N
1000021422,1,,,JOHNSON,MARY,,,,NP,8879 MAIN ST,DALLAS,TX,752011234,8879 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,TX65830,TX,Y,208D00000X,,TX,N
1000021497,1,,,GARCIA,JAMES,,,,NP,7204 HURON ST,DALLAS,TX,752011234,7204 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,TX33689,TX,Y,207R00000X,,TX,N
1000021638,2,,SMITH CARDIOLOGY PLLC,,,,,,,,,,,9074 MAIN ST,,CHICAGO,IL,606110000,,SMITH,JAMES,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000021562,1,,,SMITH,DAVID,,,,PA,9074 MAIN ST,CHICAGO,IL,606111234,9074 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,IL18412,IL,Y,,,,
1000021778,2,,SMITH FAMILY MEDICINE PLLC,,,,,,,,,,,5240 FANNIN ST,,DENVER,CO,802020000,,SMITH,RAJ,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000021703,1,,,SMITH,DAVID,,,,PA,5240 FANNIN ST,DENVER,CO,802021234,5240 FANNIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,CO68765,CO,Y,207R00000X,,CO,N
1000021919,2,,WILLIAMS CARDIOLOGY PLLC,,,,,,,,,,,6599 MAIN ST,,DENVER,CO,802020000,,WILLIAMS,JAMES,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000021844,1,,,WILLIAMS,JAMES,,,,MD,6599 MAIN ST,DENVER,CO,802021234,6599 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,CO43803,CO,Y,208D00000X,,CO,N
1000022057,2,,JOHNSON CARDIOLOGY PLLC,,,,,,,,,,,7204 HURON ST,,DALLAS,TX,752010000,,JOHNSON,RAJ,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000021984,1,,,JOHNSON,RAJ,,,,PA,7204 HURON ST,DALLAS,TX,752011234,7204 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,TX71698,TX,Y,207R00000X,,TX,N
1000022198,2,,GARCIA FAMILY MEDICINE PLLC,,,,,,,,,,,9220 GASTON ST,,HOUSTON,TX,770300000,,GARCIA,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000022123,1,,,GARCIA,MARY,,,,DO,9220 GASTON ST,HOUSTON,TX,770301234,9220 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,TX71328,TX,Y,208D00000X,,TX,N
1000022263,1,,,JOHNSON,SARAH,,,,NP,8879 MAIN ST,DALLAS,TX,752011234,8879 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,TX68621,TX,Y,207R00000X,,TX,N
1000022339,1,,,GARCIA,RAJ,,,,DO,7204 HURON ST,DALLAS,TX,752011234,7204 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,TX25153,TX,Y,208D00000X,,TX,N
1000022479,2,,PATEL FAMILY MEDICINE PLLC,,,,,,,,,,,5704 GASTON ST,,HOUSTON,TX,770300000,,PATEL,RAJ,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
